48	Learn at LTI The LTI's degree programs draw from a common set of courses and core skills, but emphasize different types of expertise that prepare you for a wide range of career options. All of our programs provide the hands-on experience and rigorous curriculum that are the hallmark of computer science at Carnegie Mellon. Program Type: Master's Programs Program Name: Master of Language Technologies Overview: The MLT program prepares students for a research career in academia or industry. In this program, you’ll be immersed in research for two full years. During the academic year, your time will be evenly split between taking courses and doing research with your faculty advisor. Your summer will be devoted entirely to research. Many MLT grads continue on to Ph.D. programs at CMU and other top institutions, while others pursue careers at companies emphasizing research and rapid innovation. Requirements: The MLT program lasts two years (24 months), and students must complete two summers of research. Students should usually expect to graduate in August of their second year. MLT students take 120 or more course units (about 10 courses), at least 72 of which are LTI courses, and 24 of which are School of Computer Science (SCS) courses. Most of these are 12-unit courses, although lab courses are typically 6 units. Our courses generally assume knowledge of programming and data structures. The remaining units may also be taken from the LTI, or with approval from the faculty advisor, any other senior- or graduate-level course offered at CMU or Pitt. Directed research is another integral part of the MLT program; MLT students carry out directed research during their studies, with guidance from their faculty advisors. Students may also choose to complete an optional MLT thesis. Guidelines can be found in the MLT Handbook. Curriculum: Here's an example of how your two years in the MLT program may break down.  Year 1 Fall: - Grammars and Lexicons - Algorithms for NLP - Directed Study  Year 1 Spring: - Search Engines or Machine Learning for Text Mining - Machine Translation - Self-Paced Lab - Directed Study  Year 1 Summer: - Required Research   Year 2 Fall: - Software Engineering for LT (I) - Speech Understanding - Self-Paced Lab - Directed Study  Year 2 Spring: - Software Engineering for LT (II) - Directed Study - Elective  Year 2 Summer: - Required Research  Admission: Carnegie Mellon's School of Computer Science has a centralized online application process. Applications and all supporting documentation for fall admission to any of the LTI's graduate programs must be received by the application deadline. Incomplete applications will not be considered. The application period for Fall 2024 will open on September 6, 2023. *Please note, we no longer require mailed, hard versions of transcripts or test scores at the time of application. Do not mail anything to the admissions office. If you are accepted to a program, you will be given instruction to then mail your materials. Final Application Deadline December 13, 2023 at 3 p.m. EST. Cost $100 per program, $80 for applications submitted before November 29, 2023 at 3PM EST (early deadline). Fee Waivers Fee waivers may be available in cases of financial hardship, or for participants in select "pipeline" programs. For more information, please refer to the School of Computer Science Fee Waiver page. Requirements The School of Computer Science requires the following for all graduate program applications: GRE scores: GREs are now optional, but if you want to submit GRE scores: These must be less than five years old. A GRE subject test in science, engineering, computer science, math, etc. is not required, but you may complete one and submit the scores if you wish. Our Institution Code is 2074; Department Code is 0402. If you will be studying on an F-1 or J-1 visa, and English is not a native language for you (native language…meaning spoken at home and from birth), an official copy of an English proficiency score report is required. The English proficiency requirement cannot be waived for any reason. Find more information under "Test Scores" on our FAQ page. Successful applicants will have a minimum TOEFL score of 100. Our Institution Code is 4256; the Department Code is 78. Official transcripts from each university you have attended, regardless of whether you received your degree there. Current resume. Statement of Purpose. Three letters of recommendation. For more details on these requirements, please see the SCS Master's Admissions page. In addition to the SCS guidelines, the LTI requires: A short (1-3 minute) video of yourself. There will be a prompt question that you will respond to. You will have three attempts. This is not a required part of the application process, but it's strongly suggested. Any outside funding you are receiving must be accompanied by an official award letter. No incomplete applications will be eligible for consideration. For specific application/admissions questions, please contact Kate Schaich. Tuition Rates Tuition is set by the School of Computer Science and can vary by year. Current tuition rates can be found on the Graduate Tuition section of the Student Financial Services website. Financial Aid Resources Research Assistant-ships are occasionally offered by research advisors to current MLT students. These are not guaranteed and vary from semester-to-semester. They fluctuate and are dependent on the funding source, research advisor and MLT student. Student Financial Services has additional information on financial aid and billing / payments. They have a detailed outline of how to apply for financial aid on the Graduate Financial Aid Process page. Enrollment & Finances has additional resource links to assist with financial aid and tuition payments. Graduate Education – Financial Assistance provides resources for current students regarding emergency loans and conference travel grants. Handbook: For a complete breakdown of the MLT program and its policies, including information about internships, please view the MLT Handbook. Additional Info: For more information about the MLT program, contact Kate Schaich. 
49	A Global Impact   In its 115 years, Carnegie Mellon has soared to national and international leadership in higher education and research. A birthplace of innovation since its founding, it continues to be known for innovation, for solving real-world problems and for interdisciplinary collaboration. Its alumni can be found across the globe — from Tony Award winners to Nobel Prize and Turing Award winners, from CEOs to entrepreneurs, from professors to artists. In the 2000s, in response to demand for expanded international educational opportunities, Carnegie Mellon began offering degree programs outside of Pittsburgh. Today its global presence includes campuses in Qatar and Silicon Valley, Calif., more than a dozen degree-granting locations and more than 20 research partnerships such as Los Angeles; New York City; Washington, D.C.; Australia; China; Portugal and Rwanda. 
50	The original name was Carnegie Technical Schools.
51	Learn at LTI The LTI's degree programs draw from a common set of courses and core skills, but emphasize different types of expertise that prepare you for a wide range of career options. All of our programs provide the hands-on experience and rigorous curriculum that are the hallmark of computer science at Carnegie Mellon. Program Type: Master's Programs Program Name: Master of Computational Data Science (MCDS) Overview: The MCDS degree focuses on engineering and deploying large-scale information systems. Our comprehensive curriculum equips you with the skills and knowledge to develop the layers of technology involved in the next generation of massive information system deployments and analyze the data these systems generate. When you graduate, you’ll have a unified vision of these systems from your core courses; internship experience; and semester-long, group-oriented capstone project. MCDS graduates are sought-after software engineers, data scientists and project managers at leading information technology, software services and social media companies. Requirements: The MCDS program offers three majors: Systems, Analytics, and Human-Centered Data Science. All three require the same total number of course credits, split among required core courses, electives, data science seminar and capstone courses specifically defined for each major. The degree can also be earned in two different ways, depending on the length of time you spend working on it. Regardless of the timing option, all MCDS students must complete a minimum of 144 units to graduate. Here are the options: Standard Timing — a 16-month degree consisting of study for fall and spring semesters, a summer internship, and fall semester of study. Each semester comprises a minimum of 48 units. This timing is typical for most students. Students graduate in December. Extended Timing — a 20-month degree consisting of study for fall and spring semesters, a summer internship, and a second year of fall and spring study. Each semester comprises a minimum of 36 units. Students graduate in May. For a complete overview of the MCDS requirements, visit the MCDS website or read the MCDS Handbook. Curriculum: To earn an MCDS degree, student must pass courses in the core curriculum, the MCDS seminar, a concentration area and electives. Students must also complete a capstone project in which they work on a research project at CMU or on an industry-sponsored project. In total, students must complete 144 eligible units of study, including eight 12-unit courses, two 12-unit seminar courses and one 24-unit capstone course. Students must choose at minimum five core courses. The remainder of the 12-unit courses with course numbers 600 or greater can be electives chosen from the SCS course catalog. Any additional non-prerequisite units taken beyond the 144 units are also considered electives. MCDS students must also pass the undergraduate course 15-513 Introduction to Computer Systems (6 units), typically in the summer before their program commences. The student must pass with a grade of B- or better. Failure to pass the course means that the student takes 15-213 during either the fall or spring semester. Note that in both cases the units do not count toward the 144 eligible units of study. Click here to see the MCDS Course Map. Some example courses of study are included below. Example 1: Analytics Major, 16 Months  Year 1 Fall: - Data Science Seminar - Machine Learning - Machine Learning for Text Mining - Advanced Machine Learning - Design and Engineering of Intelligent Information Systems - Big Data Analytics  Year 1 Spring: - Data Science Seminar - Capstone Planning Seminar - Machine Learning with Big Data Sets - Cloud Computing - Information Systems Project - Search Engines - Multimedia Databases and Data Mining - Large Scale Multimedia Analysis  Year 1 Summer: - Summer Internship  Year 2: - Data Science Analytics Capstone   Example 2: Systems Major, 16 Months   Year 1 Fall: - Computational Data Science Seminar - Advanced Storage Systems - Cloud Computing - istributed Systems - Machine Learning  Year 1 Spring: - Computational Data Science Seminar - Parallel Computer Architecture and Programming - Advanced Databases - Search Engines  Year 1 Summer: - Summer Internship  Year 2: - Computational Data Science Systems Capstone - Operating Systems or Web Applications      Example 3: Human-Centered Data Science Major, 16 Months Example Schedule  Empirical Analysis of Interactive Systems:  - Fall: ML, Econometrics, Social Web, Network Science, Business Analytics - Spring: Interactive Data Science, Psych Found for Design Impact, Econometrics, DHCS   Social Web Analytics & Design: - Fall: ML, ARM, Social Web, Network Science - Spring: Crowd Programming, Data Pipeline, ML for Text Analytics, DHCS  Ubiquitous Computing: - Fall: DHCS, ML, ARM - Spring: Interactive Data Science, Rapid Prototyping, Gadgets, Usable Priv & Security, Advanced ML  Educational Software Design: - Fall: DHCS, ML, ARM, Learning Analytics and EDS - Spring: Learning with Peers, Psych Found for Design Impact, ML with Big Data, ML with Text Analysis  Admission: Carnegie Mellon's School of Computer Science has a centralized online application process. Applications and all supporting documentation for fall admission to any of the LTI's graduate programs must be received by the application deadline. Incomplete applications will not be considered. The application period for Fall 2024 will open on September 6, 2023. *Please note, we no longer require mailed, hard versions of transcripts or test scores at the time of application. Do not mail anything to the admissions office. If you are accepted to a program, you will be given instruction to then mail your materials. Final Application Deadline December 13, 2023 at 3:00 p.m. EST. Cost $100 per program, $80 for applications submitted before November 29,2023 at 3:00 p.m. EST (early deadline). Fee Waivers Fee waivers may be available in cases of financial hardship, or for participants in select "pipeline" programs. For more information, please refer to the School of Computer Science Fee Waiver page. Requirements The School of Computer Science requires the following for all Ph.D. applications. GRE scores: These must be less than five years old. The GRE Subject Test is not required, but is recommended. Our Institution Code is 2074; Department Code is 0402.  Proof of English Language Proficiency:If you will be studying on an F-1 or J-1 visa, and English is not a native language for you (native language…meaning spoken at home and from birth), we are required to formally evaluate your English proficiency. We require applicants who will be studying on an F-1 or J-1 visa, and for whom English is not a native language, to demonstrate English proficiency via one of these standardized tests: TOEFL (preferred), IELTS, or Duolingo. We discourage the use of the "TOEFL ITP Plus for China," since speaking is not scored. We do not issue waivers for non-native speakers of English. In particular, we do not issue waivers based on previous study at a U.S. high school, college, or university. We also do not issue waivers based on previous study at an English-language high school, college, or university outside of the United States. No amount of educational experience in English, regardless of which country it occurred in, will result in a test waiver. Applicants applying to MCDS are required to submit scores from an English proficiency exam taken within the last two years. Scores taken before Sept. 1, 2021, will not be accepted regardless of whether you have previously studied in the U.S. For more information about their English proficiency score policies, visit the MCDS admission website. Successful applicants will have a minimum TOEFL score of 100 (Reading, Listening, Speaking, Writing scores all 25 or above), IELTS score of 7.5 (Reading 7 or above, Listening 7 or above, Speaking 7.5 or above, Writing 6.5 or above), or DuoLingo score of 120 (Literacy 115 or above, Comprehension 125 or above, Production 100 or above, Conversation 105 or above). Our Institution Code is 4256; the Department Code is 78. Additional details about English proficiency requirements are provided on the FAQ page.   Official transcripts from each university you have attended, regardless of whether you received your degree there. A short (1-3 minutes) video of yourself. Tell us about you and why you are interested in the MCDS program. This is not a required part of the application process, but it is STRONGLY suggested.   Current resume. Statement of Purpose. Three letters of recommendation. For more details on these requirements, please see the SCS Master's Admissions page. In addition to the SCS guidelines, the LTI requires: Any outside funding you are receiving must be accompanied by an official award letter. No incomplete applications will be eligible for consideration. For specific application/admissions questions, please contact Jennifer Lucas or Caitlin Korpus. Handbook: For a complete breakdown of the MCDS program and its policies, including information about internships, please view the MCDS Handbook. Additional Info: For more on the MCDS program, contact Jennifer Lucas or Caitlin Korpus. 
52	University Athletic Association (UAA) Presidents' Athletic Conference for Football only.
53	The Future   CMU is positioned like never before to meet the challenges of the 21st century. In the coming years, the university will see the largest expansion to the Pittsburgh campus since 1900. At the intersection of technology and humanity, CMU research, innovation and creativity will continue to guide our future as a world-class university. As outlined in the Strategic Plan 2025, the university will focus on advancing the individual student experience, the broader Carnegie Mellon community experience, and the social impact of Carnegie Mellon throughout the world. 
54	Dr. Josh Centor.
55	The Scottish terrier mascot performer sports attire made from Carnegie tartan.
56	NCAA Division III.
57	A Tartan is a twilled woolen fabric with a plaid design, of Scottish origin, denoting a particular family lineage.
58	412-268-8054.
59	CMU Soccer Field.
60	Carnegie Technical Schools was founded in 1900.
61	The nickname "Tartans" pays homage to Andrew Carnegie's Scottish heritage.
62	Pittsburgh, Pennsylvania (PA) 15213.
63	Andrew Carnegie   A self-educated "working boy" who loved books, Andrew Carnegie emigrated from Scotland in 1848 and settled in Pittsburgh, Pa. Attending night school and borrowing books, Carnegie went from factory worker in a textile mill to successful entrepreneur and industrialist. He rose to prominence by founding what became the world's largest steel producing company by the end of the 19th century. 
64	Behind the Wheel  Drivers, have the closest connection to the vehicles, aside from the mechanics who spent countless hours building and maintaining individual buggies. While races are brief, each driver must log a number of practice runs to qualify to race. Teams practice nights and weekends throughout the fall and spring semesters as weather permits. Buggies are often built around drivers, so the fit can be snug, and drivers are often less than 5 feet, 3 inches in height. Most — but not all — are women.  Tishya Girdhar, a junior in neuroscience, is social chair for Fringe. She came to CMU wanting to drive, but first she had to get over being claustrophobic. She started as a mechanic and got behind the wheel for last year's Sweepstakes.  "Our team's philosophy is to teach everyone how to do everything," Girdhar said. "But I came to CMU wanting to drive. I wanted to drive so badly."  Safety is a top priority for teams. All drivers are required to have five pieces of safety gear: mouth guard, goggles, a harness that includes three points of contact to the body of the buggy, gloves and a helmet. And during practice runs and races, flaggers man the course to let drivers know if it's safe to proceed.  The streets of the race course haven't changed, but the condition of the course varies due to potholes, which can make or break a fast run. The last course records were set in 2017, but this year potholes are making for some challenging conditions, said Amy Chen, a senior in psychology who has been driving for four years.  With the vehicles just inches from the ground, "even poorly filled potholes makes it dangerous to drive," she added.  Depending on Friday and Saturday's conditions, most heats may run just two lanes instead of three. But still, despite some of the challenges, Chen said she wouldn't miss it.  "Being a driver is really fun," Chen said. "I love going fast and going around the course."
65	Behind the Wheel   Under this section there is a YouTube video with the following caption "Amy Chen demonstrates how a driver is positioned inside of Boson, a Fringe buggy built in 2016." 
66	FieldTurf.
67	Wiegand Gymnasium.
68	Gesling Stadium.
69	Learn at LTI The LTI's degree programs draw from a common set of courses and core skills, but emphasize different types of expertise that prepare you for a wide range of career options. All of our programs provide the hands-on experience and rigorous curriculum that are the hallmark of computer science at Carnegie Mellon. Program Type: Master's Programs Program Name: Master of Science in Artificial Intelligence and Innovation (MSAII) Overview: The Master of Science in Artificial Intelligence and Innovation (MSAII) program is a successor to the M.S. in Biotechnology, Innovation and Computing (MSBIC). It combines a rigorous AI and machine learning curriculum with real-world team experience in identifying an AI market niche and developing a responsive product in cooperation with external stakeholders. The core program, which lasts four semesters and leads to a capstone project, focuses on both intrapreneurship and entrepreneurship, equipping graduates to either begin a startup or develop a new organization within an existing company. Students will also gain critical practical skills, such as making persuasive technical presentations, assembling development teams, and evaluating the potential of new market ideas. Requirements: Incoming students generally hold undergraduate degrees in computer science, software engineering, bioinformatics or bioengineering. To earn the MSAII degree, you must pass courses in the Core Curriculum, the Knowledge Requirements and Electives. You must also complete a capstone project in which you work on a development project as part of the Core Curriculum. In total, you will complete 192 eligible units of study, including 84 units of Core Curriculum (including the 36-unit Capstone), 72 units of Knowledge Requirements and at least 36 units of approved Electives. For full requirements and program details, read the MSAII Handbook. Curriculum: The MSAII degree generally takes four semesters. Here's an example of how your coursework might break down:  Semester One: - Artificial Intelligence and Future Markets - Law of Computer Technology - Coding Bootcamp - Machine Learning  Semester Two - AI Engineering - Machine Learning with Large Datasets - Cloud Computing* - Software Engineering for Startups*  Semester Three - AI Innovation - Natural Language Processing - Applied Machine Learning - Web Application Development*  Semester Four - Deep Learning - Capstone Project(36 units)  *Elective course For more information on the MSAII program curriculum and requirements, see the program website. Admission: Carnegie Mellon's School of Computer Science has a centralized online application process. Applications and all supporting documentation for fall admission to any of the LTI's graduate programs must be received by the application deadline. Incomplete applications will not be considered. The application period for Fall 2024 will open on September 6, 2023. Final Application Deadline December 13, 2023 at 3:00 p.m. EST. Cost $100 for one program, $80 if application is submitted before November 29, 2023 at 3PM EST (early deadline). Fee Waivers Fee waivers may be available in cases of financial hardship, or for participants in select "pipeline" programs. For more information, please refer to the School of Computer Science Fee Waiver page. Requirements The School of Computer Science requires the following for all applications:  A GPA of 3.0 or higher. (Students should report raw university GPA scores and NOT converted scores. Please DO NOT convert your international score to a US GPA or weighted GPA or other system).   GRE scores: GRE is required. Our Institution Code is 2074; Department Code is 0402.    English Language Proficiency: If you will be studying on an F-1 or J-1 visa, and English is not a native language for you (native language…meaning spoken at home and from birth), an official copy of an English proficiency score report is required. The English proficiency requirement cannot be waived for any reason. Find more information under "Test Scores" on our FAQ page.Unofficial transcripts from each university you have attended, regardless of whether you received a degree.   Current resume.   Statement of Purpose. A Statement of Purpose is not a resume. It should discuss your reasons for choosing the MSAII program and indicate your intended career path.    Three letters of recommendation.   A short (1-3 minutes) video of yourself. Tell us about you and why you are interested in the MSAII program. This is not a required part of the application process, but it is STRONGLY suggested.    For specific application/admissions questions, please contact Amber Vivis. Handbook: For a complete breakdown of the MSAII program and its policies, including information about internships, please view the MSAII Handbook. Additional Info: For more about the MSAII program, visit the MSAII website, or contact Amber Vivis. 
70	500.
71	Tartans are often misrepresented as a fierce warrior from either the Asian tundra or Scottish highlands.
72	Department Quick Facts about Enrollment, Capacity, and general facts about Carnegie Mellon University(CMU)   Name of School: Carnegie Mellon University  City/Zip: Pittsburgh, PA 15213  Founded: 1900  Enrollment (undergrad): 6,982- Fall 2021  Enrollment (graduate and doctoral): 7,062 - Fall 2021  Alumni: 102,577  Nickname: Tartans  Mascot: Scottie Dog  School Colors: Cardinal and Gray  Football Stadium and Track and Field: Gesling Stadium  Capacity: 3,500  Surface: FieldTurf  Basketball/Volleyball Gym: Wiegand Gymnasium  Capacity: 500  Soccer Stadium: CMU Soccer Field  Capacity: 250  Surface: FieldTurf  Affiliation: NCAA Division III  Conference: University Athletic Association | Presidents' Athletic Conference (Football Only)  President: Dr. Farnam Jahanian  Alma Mater, Year: University of Texas at Austin  Athletic Director: Dr. Josh Centor  Alma Mater, Year: Brandeis, 2004  Athletic Department Phone: 412-268-8054  Mailing Address:  5000 Forbes Avenue / Pittsburgh, PA 15213
73	Carnegie Technical Schools   At one point the richest man in the world, Carnegie believed that "to die rich is to die disgraced." He turned his attention to writing, social activism and philanthropy, determined to establish educational opportunities for the general public where few existed. In 1900, he donated $1 million for the creation of a technical institute for the city of Pittsburgh, envisioning a school where working-class men and women of Pittsburgh could learn practical skills, trades and crafts that would enhance their careers, lives and communities. "My heart is in the work," he stated, which would become part of the school's official motto. The Carnegie Technical Schools offered two- and three-year certificates in the arts as well as in engineering disciplines and included a college for women, Margaret Morrison Carnegie College. 
74	5000 Forbes Avenue, Pittsburgh, PA 15213.
75	When vertical and horizontal stripes of the same color cross in a tartan pattern, the result is a solid color at the point of intersection.
76	What is a Tartan?  The Carnegie Mellon athletic teams are nicknamed the "Tartans" as a nod to Andrew Carnegie's Scottish heritage. A tartan is often misrepresented as a fierce warrior from either the Asian tundra or Scottish highlands. In actuality, a Tartan is a twilled woolen fabric with a plaid design. It is of Scottish origin and consists of stripes of various colors and widths against a solid ground, denoting a particular family lineage. The school's founder, Andrew Carnegie, was born in Dunfermline, Scotland, in 1835. Carnegie came to the United States in 1848 and founded Carnegie Technical Schools in Pittsburgh in 1900.  The Scottish terrier mascot performer sports Carnegie tartan attire, while the graphic mascot is wearing a plaid scarf around its neck.
77	A tartan is defined by its check or pattern of various colors in woven fabric, where bands of color are repeated in equal proportion in both the warp (lengthwise) and weft (across), resulting in solid colors at the intersections of vertical and horizontal stripes of the same color.
78	Q: When are rehearsals? A: Football season: Mondays and Thursdays from 5:30 p.m.-7:30 p.m. and Game Day 9:30-11:00a.m. Concert Season: Mondays and Thursdays from 5:30-6:30 p.m. Location is the CUC Studio Theater.  Q: When are performances? A: The Kiltie Band performs at all home football games, a holiday concert, and two spring concerts. Times and dates for all performances are announced at the first practice.  Q: Are there auditions? A: No, any member of the campus community with music experience is able to join the Kiltie Band!  Q: Do I have to memorize music? A: No, the music is changed for every show. You should invest in a good and trusty lyre.  Q: When is the first rehearsal? A: On the first day of class (Monday) at 5:30 p.m. in the CUC Studio Theater. If you have questions, please email the Direcator at jolisar@andrew.cmu.edu.  Q: Can I borrow a school instrument? A: There are several Kiltie-owned instruments available for your use. Loans begin at 4:30 p.m. before the first rehearsal.  Q: What do they wear under those kilts? A: Join and you’ll find out! 
79	Cardinal and Gray.
